title,undertitle,price,address,date,key_value,propertydetail
Landed House For Sales Thingangyun Township In Yangon,"Luxury Privatehouse for sale in Thingangkuun, Yangon","For Sale                                    
                        34,000 Lakhs","Thingangkuun, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'House'], ['Area', ""40' x 77'""], ['Ownership', '']]","Property Name : သု၀ဏ္ဏVIP (1) ရှိ လုံးဝလက်မလွှတ်သင့်သော ၂ထပ်တိုက်လုံးချင်းအိမ်နေရာကောင်းအရောင်း/Landed House For Sales Thingangyun Township In Yangon/09892600050,09892600060"
Condo For Sale in Yankin,"2 bedroom, 2 bathroom Condo for sale in Yankin, Yangon","For Sale                                    
                        11,000 Lakhs","Yankin, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Condo'], ['Area', '961 ft<sup>2</sup>'], ['Bed Room', '2'], ['Bath Room', '2'], ['Ownership', '']]",Property Name : ရန်ကင်းမြို့နယ်၊The Lake Suites Condo (961sqft)၊For Sale
Landed House For Sales South Okkalapa Township In Yangon,"Luxury Privatehouse for sale in Okkalappa South, Yangon","For Sale                                    
                        50,000 Lakhs","Okkalappa South, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'House'], ['Area', ""60' x 70'""], ['Ownership', '']]","Property Name : ငွေကြာရံရိပ်သာအတွင်းရှိနေရာကောင်းလုံးချင်းအိမ်အရောင်း/Landed House For Sales South Okkalapa Township In Yangon/09892600050,09892600060"
Condo For Sale in Yankin,"3 bedroom, 4 bathroom Condo for sale in Yankin, Yangon","For Sale                                    
                        17,000 Lakhs","Yankin, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Condo'], ['Area', '1669 ft<sup>2</sup>'], ['Bed Room', '3'], ['Bath Room', '4'], ['Ownership', '']]",Property Name : ရန်ကင်းမြို့နယ်၊Sky Suites Condo (1669sqft)၊For Sale
KER Residence Condominium for Sales Mayangone Township in Yangon,"3 bedroom, 3 bathroom Condo for sale in Mayangone, Yangon","For Sale                                    
                        15,000 Lakhs","Mayangone, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Condo'], ['Floor', 'High floor'], ['Area', '1870 ft<sup>2</sup>'], ['Bed Room', '3'], ['Bath Room', '3'], ['Ownership', '']]","Property Name : မရမ်းကုန်းမြို့နယ်ရှိKER Residence Condominium အရောင်း/KER Residence Condominium For Sales Mayangone Township In Yangon/09892600050,09892600060"
Condo For Sale in Kamaryut,"2 bedroom, 2 bathroom Condo for sale in Kamaryut, Yangon","For Sale                                    
                        5,500 Lakhs","Kamaryut, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Condo'], ['Area', '1160 ft<sup>2</sup>'], ['Bed Room', '2'], ['Bath Room', '2'], ['Ownership', '']]",Property Name : ကမာရွတ်မြို့နယ်၊Diamond Condo (1160sqft)၊For Sale
Apartment For Sale in Mayangone,"1 bathroom Apartment for sale in Mayangone, Yangon","For Sale                                    
                        1,095 Lakhs","Mayangone, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Apartment'], ['Area', ""12.50' x 50'""], ['Bath Room', '1'], ['Ownership', '']]",Property Name :  မရမ်းကုန်းမြို့နယ်၊ သမိုင်းမြို့ဟောင်း (၂လမ်း ၂/ဖြတ်)
Golden Parami Condominium For Sales Hlaing Township In Yangon,"3 bedroom, 3 bathroom Condo for sale in Hlaing, Yangon","For Sale                                    
                        9,500 Lakhs","Hlaing, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Condo'], ['Floor', 'High floor'], ['Area', '1834 ft<sup>2</sup>'], ['Bed Room', '3'], ['Bath Room', '3'], ['Ownership', '']]","Property Name : လှိုင်မြို့နယ်ရှိGolden Parami Condominiumအရောင်း/Golden Parami Condominium For Sales Hlaing Township In Yangon/09892600050,09892600060"
Apartment For Sale in Mayangone,"1 bathroom Apartment for sale in Mayangone, Yangon","For Sale                                    
                        860 Lakhs","Mayangone, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Apartment'], ['Area', ""12.50' x 50'""], ['Bath Room', '1'], ['Ownership', '']]",Property Name : မရမ်ကုနိး မြို့နယ် ၁ရပ်ကွက်မြို့သစ်ဘူတာမှတ်တိုင် အနီး 
Apartment For Sale in Kyauktada,"1 bedroom, 1 bathroom Apartment for sale in Kyauktada, Yangon","For Sale                                    
                        2,750 Lakhs","Kyauktada, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Apartment'], ['Floor', '၆လွှာ'], ['Area', ""15' x 60'""], ['Bed Room', '1'], ['Bath Room', '1'], ['Ownership', ''], ['Furnishing Type', 'Tiled Floor &amp; Walls for Kitchen, toilent, bathroom']]",Property Name : ကျောက်တံတားမြို့နယ်_ဖရေဇာလမ်းမ_အနော်ရထာလမ်းမပေါ်-ပြင်ဆင်ပီုး အရောင်းခန်း
Condo For Sale in Kamaryut,"3 bedroom, 2 bathroom Condo for sale in Kamaryut, Yangon","For Sale                                    
                        16,500 Lakhs","Kamaryut, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Condo'], ['Area', '1472 ft<sup>2</sup>'], ['Bed Room', '3'], ['Bath Room', '2'], ['Ownership', '']]",Property Name : ကမာရွတ်မြို့နယ်၊Crystal Residence (1472sqft)၊For Saleg
House For Sale in Okkalappa North,"1 bathroom Privatehouse for sale in Okkalappa North, Yangon","For Sale                                    
                        4,500 Lakhs","Okkalappa North, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'House'], ['Area', ""20' x 60'""], ['Bath Room', '1'], ['Ownership', '']]",Property Name : #အိမ်ခြံမြေအမြန်ရောင်းမည်။
Apartment For Sale in Thaketa,"1 bathroom Apartment for sale in Thaketa, Yangon","For Sale                                    
                        1,100 Lakhs","Thaketa, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Apartment'], ['Area', ""14' x 54'""], ['Bath Room', '1'], ['Ownership', '']]",Property Name : ရန်ကုန်မြို့လယ်နဲ့အနီးဆုံး သာကေတမြို့နယ်၊၃မာန်ပြေ ရက်ကွက် မာန်ပြေ၁၆လမ်းရှေ့
Condo For Sale in Sanchaung,"3 bedroom, 2 bathroom Condo for sale in Sanchaung, Yangon","For Sale                                    
                        8,700 Lakhs","Sanchaung, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Condo'], ['Area', '1056 ft<sup>2</sup>'], ['Bed Room', '3'], ['Bath Room', '2'], ['Ownership', '']]",Property Name : စမ်းချောင်းမြို့နယ်ရှိ Sanchaung Garden Residence မှာနေထိုင်လို့လည်းအရမ်းကောင်း၊ရင်းနှီးမြှုပ်နှံဖို့လည်းတန်တဲ့ Fully Furnished Luxury Condo အရောင်းနဲ့မိတ်ဆက်ပေးမယ်နော်❤️
Apartment For Sale in Okkalappa South,"2 bedroom, 1 bathroom Apartment for sale in Okkalappa South, Yangon","For Sale                                    
                        2,400 Lakhs","Okkalappa South, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Apartment'], ['Area', ""19' x 54'""], ['Bed Room', '2'], ['Bath Room', '1'], ['Ownership', '']]",Property Name :          တောင်ဥက္ကလာ၊ ယဿဝတီလမ်းသွယ်။
Condo For Sale in Hlaing,"2 bedroom, 2 bathroom Condo for sale in Hlaing, Yangon","For Sale                                    
                        7,300 Lakhs","Hlaing, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Condo'], ['Area', '900 ft<sup>2</sup>'], ['Bed Room', '2'], ['Bath Room', '2'], ['Ownership', '']]",Property Name : လှိုင်မြို့နယ်၊Gems Condo (900sqft)၊For Sale
Land For Sale in Dagon Myothit (North)," Land for sale in Dagon Myothit (North), Yangon","For Sale                                    
                        36,500 Lakhs","Dagon Myothit (North), Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Land'], ['Area', ""40' x 60'""], ['Ownership', '']]",Property Name : မြောက်ဒဂုံ(41)ရပ်ကွက်ဗိုလ်မင်းရောင်လမ်းမပေါ်
Land For Sale in Insein," Land for sale in Insein, Yangon","For Sale                                    
                        35,000 Lakhs","Insein, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Land'], ['Area', '0.16 acre'], ['Ownership', '']]",Property Name : ♠️ အရောင်းမြေ ပုံ ထုတ်ထားပြီး ♠️
Apartment For Sale in Bahan,"1 bedroom, 1 bathroom Apartment for sale in Bahan, Yangon","For Sale                                    
                        4,800 Lakhs","Bahan, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Apartment'], ['Area', ""20' x 40'""], ['Bed Room', '1'], ['Bath Room', '1'], ['Ownership', '']]",Property Name : ဗဟန်းမြို့နယ် ဦးချစ်မောင်လမ်းမမေးတင် အရှေ့ဗဟိုလမ်း 
House For Sale in Dagon Myothit (East),"1 bathroom Privatehouse for sale in Dagon Myothit (East), Yangon","For Sale                                    
                        6,500 Lakhs","Dagon Myothit (East), Yangon",Posted Date : 14 Feb 2026,"[['Type', 'House'], ['Area', ""40' x 60'""], ['Bath Room', '1'], ['Ownership', '']]",Property Name : #၁၁ရပ်ကွက် အရှေ့ဒဂုံမြို့နယ်
House For Sale in Dagon Myothit (South),"1 bathroom Privatehouse for sale in Dagon Myothit (South), Yangon","For Sale                                    
                        2,800 Lakhs","Dagon Myothit (South), Yangon",Posted Date : 14 Feb 2026,"[['Type', 'House'], ['Area', ""20' x 60'""], ['Bath Room', '1'], ['Ownership', '']]",Property Name : တောင်ဒဂုံ မောင်းမကန်လမ်းမကျောစကပ် လုံးချင်းအိမ်အရောင်း
Apartment For Sale in Tamwe,"2 bedroom, 1 bathroom Apartment for sale in Tamwe, Yangon","For Sale                                    
                        1,970 Lakhs","Tamwe, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Apartment'], ['Area', ""15' x 60'""], ['Bed Room', '2'], ['Bath Room', '1'], ['Ownership', '']]",Property Name : &quot;#တိုက်ခန်းရောင်းမယ် နေရာကောင်း လမ်းသာစေရမယ် တာမွေမြို့နယ်
Land For Sale in Hlaing," Land for sale in Hlaing, Yangon","For Sale                                    
                        10,000 Lakhs","Hlaing, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Land'], ['Area', ""32' x 77'""], ['Ownership', '']]",Property Name : ? ​မြေကွက်အကျယ် ရောင်းမည် ?
Apartment For Sale in Okkalappa South,"2 bedroom, 2 bathroom Apartment for sale in Okkalappa South, Yangon","For Sale                                    
                        2,150 Lakhs","Okkalappa South, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Apartment'], ['Area', ""17' x 54'""], ['Bed Room', '2'], ['Bath Room', '2'], ['Ownership', '']]",Property Name : တောင်ဥက္ကလာပမြို့နယ်ရှိ Location ကောင်း 
Apartment For Sale in Okkalappa South,"2 bedroom, 1 bathroom Apartment for sale in Okkalappa South, Yangon","For Sale                                    
                        1,650 Lakhs","Okkalappa South, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Apartment'], ['Area', ""19' x 54'""], ['Bed Room', '2'], ['Bath Room', '1'], ['Ownership', '']]",Property Name : လိပ်စာ- ပဒေသာဈေးကြီး ကပ်လျက်၊ ဓမ္မရာဇာ လမ်း -၃၀ ထိပ်မှာပါ။
Apartment For Sale in Thaketa,"2 bedroom, 1 bathroom Apartment for sale in Thaketa, Yangon","For Sale                                    
                        1,320 Lakhs","Thaketa, Yangon",Posted Date : 14 Feb 2026,"[['Type', 'Apartment'], ['Area', ""18' x 54'""], ['Bed Room', '2'], ['Bath Room', '1'], ['Ownership', '']]",Property Name : သာကေတမြို့နယ်  အဓိက main လမ်းမကြီး များဖြစ်သော ရှုခင်းသာမြို့ပတ်လမ်းနှင့် မြင်သော်တာ လမ်းမကြီးကို ဆက်သွယ် ထားသော သိင်္ဂီလမ်းမကြီးမှဝင်လျှင်ဂုတ်တိုက်
